listing_id,number_of_reviews,reviews_per_month,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1030411,3,0.16,2014-06-22,2014-12-28,100.0,10.0,10.0,9.0,10.0,10.0,10.0
7922373,1,0.81,2015-11-29,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6156470,43,5.71,2015-05-24,2015-12-12,97.0,10.0,10.0,10.0,10.0,10.0,10.0
2994309,71,3.6,2014-05-23,2015-12-29,97.0,10.0,10.0,10.0,10.0,9.0,10.0
1594328,9,0.32,2013-09-16,2015-12-28,96.0,10.0,10.0,10.0,10.0,10.0,10.0
8072920,3,0.87,2015-09-23,2015-12-27,93.0,10.0,10.0,10.0,10.0,10.0,10.0
6915487,1,0.25,2015-09-09,2015-09-09,80.0,6.0,10.0,4.0,6.0,10.0,8.0
6202603,11,1.39,2015-05-12,2015-09-07,92.0,9.0,9.0,10.0,10.0,10.0,9.0
5286781,1,0.53,2015-11-09,2015-11-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2818420,4,0.23,2014-08-05,2014-11-17,95.0,10.0,10.0,10.0,10.0,10.0,10.0
3739681,12,0.69,2014-08-03,2015-11-23,93.0,10.0,9.0,10.0,10.0,10.0,9.0
7922063,1,0.22,2015-08-22,2015-08-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0
611509,61,1.49,2012-08-23,2015-10-30,97.0,10.0,9.0,10.0,10.0,10.0,10.0
1802663,49,1.83,2013-10-22,2016-01-01,94.0,10.0,10.0,10.0,10.0,10.0,9.0
9797545,0,,,,,,,,,,
9241055,0,,,,,,,,,,
9294832,4,3.16,2015-11-28,2015-12-18,95.0,10.0,10.0,10.0,10.0,10.0,10.0
8643209,4,1.35,2015-10-08,2015-11-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7258811,0,,,,,,,,,,
10265391,0,,,,,,,,,,
132120,35,0.63,2011-06-20,2015-11-28,94.0,10.0,9.0,10.0,10.0,10.0,10.0
6343866,10,1.46,2015-06-14,2015-09-28,96.0,10.0,10.0,10.0,10.0,10.0,9.0
3066740,6,0.89,2015-06-17,2015-08-10,100.0,10.0,10.0,10.0,10.0,10.0,9.0
4130112,2,0.13,2014-09-26,2015-04-15,100.0,10.0,8.0,10.0,10.0,8.0,10.0
4026757,86,5.38,2014-09-12,2015-12-31,97.0,10.0,10.0,10.0,10.0,10.0,10.0
9545281,0,,,,,,,,,,
3294804,17,0.9,2014-06-17,2015-11-16,92.0,9.0,10.0,10.0,10.0,10.0,9.0
4122325,26,1.79,2014-10-26,2015-11-15,99.0,10.0,10.0,10.0,10.0,10.0,10.0
8308353,7,1.86,2015-09-14,2015-12-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7226013,11,1.85,2015-07-11,2015-08-17,93.0,10.0,9.0,10.0,10.0,9.0,9.0
5761290,12,1.82,2015-06-21,2015-12-17,95.0,10.0,10.0,9.0,10.0,9.0,10.0
182716,63,1.17,2011-08-05,2015-10-26,99.0,10.0,10.0,10.0,10.0,10.0,10.0
3050140,54,2.75,2014-05-26,2016-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0
3254956,28,1.53,2014-07-06,2015-10-24,87.0,9.0,9.0,10.0,9.0,10.0,9.0
1264287,29,0.94,2013-06-24,2015-12-26,92.0,9.0,9.0,10.0,9.0,9.0,9.0
3404557,6,0.33,2014-07-09,2015-08-29,93.0,9.0,9.0,10.0,10.0,10.0,9.0
3939683,1,0.28,2015-09-19,2015-09-19,100.0,8.0,8.0,8.0,8.0,8.0,10.0
3424242,7,0.39,2014-07-22,2015-08-31,94.0,9.0,7.0,9.0,10.0,10.0,10.0
7985714,1,0.29,2015-09-24,2015-09-24,80.0,8.0,6.0,10.0,8.0,10.0,10.0
4279876,64,4.31,2014-10-17,2015-12-20,97.0,10.0,10.0,10.0,10.0,10.0,10.0
3870253,39,2.38,2014-09-01,2015-12-27,97.0,10.0,10.0,10.0,10.0,9.0,10.0
2187563,37,1.89,2014-05-28,2015-12-11,93.0,10.0,10.0,10.0,10.0,10.0,9.0
3889299,2,0.47,2015-08-31,2015-09-05,90.0,8.0,8.0,10.0,10.0,10.0,10.0
3889330,0,,,,,,,,,,
1184846,32,1.07,2013-07-18,2015-09-09,96.0,10.0,10.0,10.0,10.0,10.0,9.0
3626162,33,1.99,2014-08-25,2016-01-01,96.0,10.0,10.0,10.0,10.0,10.0,10.0
456040,207,4.68,2012-05-17,2015-12-09,96.0,10.0,10.0,10.0,10.0,10.0,10.0
9033154,0,,,,,,,,,,
4340838,37,3.01,2015-01-01,2015-12-14,98.0,10.0,10.0,10.0,10.0,10.0,10.0
808811,45,1.58,2013-09-05,2015-12-24,90.0,9.0,8.0,10.0,10.0,10.0,9.0
7368030,1,0.2,2015-08-07,2015-08-07,80.0,10.0,10.0,10.0,10.0,10.0,10.0
522287,203,4.7,2012-06-18,2015-12-14,95.0,9.0,10.0,10.0,10.0,10.0,9.0
1940787,6,0.35,2014-08-05,2015-07-14,97.0,10.0,10.0,10.0,10.0,9.0,9.0
3732103,6,0.35,2014-08-10,2015-09-02,93.0,9.0,8.0,9.0,10.0,9.0,10.0
43373,182,2.77,2010-08-13,2016-01-01,93.0,9.0,9.0,10.0,10.0,10.0,9.0
5126365,3,0.3,2015-03-07,2015-04-12,73.0,8.0,7.0,7.0,8.0,9.0,7.0
7182584,3,0.99,2015-10-06,2015-10-22,80.0,9.0,9.0,10.0,9.0,9.0,7.0
5325214,14,1.32,2015-02-22,2015-12-13,91.0,9.0,9.0,10.0,9.0,10.0,10.0
2710274,86,4.06,2014-04-09,2015-12-07,93.0,9.0,9.0,10.0,10.0,10.0,9.0
5128160,5,0.79,2015-06-28,2015-08-17,100.0,10.0,10.0,10.0,10.0,9.0,10.0
3424114,4,0.23,2014-07-24,2014-08-29,93.0,10.0,9.0,9.0,10.0,9.0,10.0
2776890,21,1.29,2014-09-02,2015-09-06,92.0,10.0,9.0,9.0,10.0,10.0,9.0
4521755,12,1.41,2015-04-24,2015-11-08,95.0,10.0,10.0,10.0,10.0,10.0,9.0
3456599,35,2.05,2014-08-12,2015-12-21,94.0,10.0,10.0,10.0,10.0,10.0,9.0
8207848,1,0.27,2015-09-16,2015-09-16,,,,,,,
10249527,0,,,,,,,,,,
1252740,66,2.25,2013-08-09,2015-12-22,97.0,10.0,9.0,10.0,10.0,10.0,10.0
4250938,2,0.2,2015-03-11,2015-08-07,90.0,10.0,9.0,10.0,10.0,9.0,8.0
3791920,70,4.23,2014-08-27,2015-12-17,97.0,10.0,10.0,10.0,10.0,10.0,10.0
4258762,25,1.73,2014-10-28,2015-09-03,92.0,10.0,9.0,10.0,10.0,10.0,9.0
7364146,6,1.51,2015-09-08,2015-11-29,97.0,10.0,10.0,10.0,10.0,9.0,10.0
6765045,5,0.88,2015-07-19,2015-11-29,88.0,8.0,8.0,9.0,9.0,9.0,8.0
3193738,2,0.13,2014-10-05,2014-12-01,90.0,9.0,8.0,7.0,9.0,10.0,10.0
8765219,2,0.98,2015-11-05,2015-12-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8174285,1,0.41,2015-10-24,2015-10-24,80.0,8.0,8.0,10.0,10.0,10.0,8.0
3403638,6,0.35,2014-08-03,2015-09-30,84.0,7.0,8.0,9.0,9.0,9.0,8.0
7601333,5,1.06,2015-08-17,2015-09-27,92.0,10.0,9.0,10.0,10.0,10.0,9.0
6707735,46,6.57,2015-06-09,2015-12-30,97.0,10.0,10.0,10.0,10.0,10.0,9.0
7322718,1,0.19,2015-07-30,2015-07-30,80.0,10.0,10.0,10.0,10.0,10.0,10.0
3783162,41,2.41,2014-08-13,2015-08-25,97.0,10.0,10.0,10.0,10.0,10.0,10.0
6606,52,0.66,2009-07-17,2015-12-28,93.0,9.0,9.0,10.0,9.0,10.0,9.0
3889280,0,,,,,,,,,,
3971137,5,0.37,2014-11-22,2014-12-31,88.0,10.0,10.0,10.0,10.0,10.0,9.0
3889050,3,0.18,2014-09-01,2015-09-11,80.0,7.0,6.0,9.0,10.0,9.0,8.0
799882,32,0.85,2012-12-02,2015-12-05,96.0,9.0,9.0,10.0,10.0,10.0,10.0
9508386,1,1.0,2015-12-30,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6714817,2,0.31,2015-06-27,2015-07-11,90.0,9.0,10.0,10.0,10.0,8.0,9.0
3773700,6,0.36,2014-08-16,2015-09-08,93.0,10.0,9.0,10.0,10.0,10.0,9.0
3773568,11,0.68,2014-09-08,2015-09-08,91.0,9.0,9.0,10.0,10.0,10.0,9.0
9313974,0,,,,,,,,,,
6492880,13,1.79,2015-06-01,2015-09-17,90.0,10.0,10.0,9.0,9.0,10.0,10.0
4879013,36,2.88,2014-12-26,2015-12-16,99.0,10.0,10.0,10.0,10.0,10.0,10.0
3732094,5,0.3,2014-08-15,2015-09-29,88.0,8.0,7.0,9.0,9.0,9.0,9.0
873073,4,0.43,2015-03-31,2015-04-20,95.0,10.0,10.0,10.0,10.0,10.0,10.0
234898,69,1.38,2011-11-28,2015-12-20,96.0,10.0,10.0,10.0,10.0,10.0,10.0
8533375,3,1.15,2015-10-19,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6854019,0,,,,,,,,,,
8418650,12,4.56,2015-10-18,2015-12-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0
3732076,7,0.41,2014-08-09,2015-05-04,94.0,9.0,8.0,10.0,9.0,9.0,10.0
4608592,30,2.45,2015-01-03,2015-11-09,98.0,10.0,10.0,10.0,10.0,10.0,10.0
4862719,64,5.27,2015-01-06,2015-11-29,94.0,10.0,10.0,10.0,10.0,10.0,10.0
668169,16,0.39,2012-09-03,2015-08-25,93.0,9.0,9.0,10.0,10.0,10.0,10.0
429453,14,0.31,2012-04-23,2015-11-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10124808,0,,,,,,,,,,
7459684,17,3.98,2015-08-30,2015-12-23,93.0,10.0,10.0,10.0,10.0,9.0,9.0
5992645,1,0.23,2015-08-26,2015-08-26,80.0,10.0,8.0,10.0,10.0,10.0,8.0
7917718,17,3.72,2015-08-21,2016-01-01,99.0,10.0,10.0,10.0,10.0,10.0,10.0
2986056,4,0.28,2014-11-01,2015-11-01,95.0,10.0,9.0,10.0,10.0,8.0,10.0
2011193,4,0.24,2014-08-20,2015-08-21,93.0,10.0,9.0,10.0,10.0,10.0,9.0
3768626,44,2.57,2014-08-10,2015-11-29,96.0,10.0,10.0,10.0,10.0,10.0,9.0
2026794,100,4.18,2014-01-18,2015-12-12,91.0,9.0,9.0,10.0,10.0,10.0,9.0
9154294,3,1.76,2015-11-15,2015-12-06,100.0,10.0,10.0,10.0,10.0,9.0,10.0
430610,70,1.69,2012-08-14,2015-10-24,97.0,10.0,10.0,10.0,10.0,10.0,9.0
3231850,84,4.52,2014-06-26,2015-12-27,97.0,10.0,10.0,10.0,10.0,10.0,10.0
2976798,36,3.07,2015-01-18,2015-12-15,99.0,10.0,10.0,10.0,10.0,10.0,10.0
703058,86,2.16,2012-09-25,2015-12-30,99.0,10.0,10.0,10.0,10.0,10.0,10.0
7826541,1,0.23,2015-08-30,2015-08-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0
240920,15,0.36,2012-08-01,2015-08-01,97.0,10.0,9.0,10.0,10.0,10.0,10.0
6655233,18,2.57,2015-06-09,2015-09-22,89.0,9.0,9.0,10.0,9.0,9.0,9.0
9866461,1,1.0,2016-01-01,2016-01-01,80.0,10.0,8.0,10.0,10.0,10.0,10.0
7957729,0,,,,,,,,,,
1428687,32,1.12,2013-08-29,2015-12-31,99.0,10.0,10.0,10.0,10.0,10.0,10.0
4803403,10,0.89,2015-02-01,2015-09-22,100.0,10.0,9.0,10.0,10.0,10.0,10.0
11012,47,0.65,2010-01-31,2015-11-29,95.0,10.0,9.0,9.0,9.0,10.0,9.0
3888924,3,0.36,2015-04-30,2015-12-05,87.0,8.0,7.0,9.0,10.0,9.0,8.0
8842808,0,,,,,,,,,,
1114695,38,1.22,2013-06-17,2015-11-13,95.0,10.0,10.0,10.0,10.0,10.0,9.0
1715582,25,0.92,2013-10-13,2014-11-27,100.0,10.0,10.0,10.0,10.0,9.0,10.0
6704734,0,,,,,,,,,,
8555098,0,,,,,,,,,,
1214316,83,2.63,2013-06-03,2015-12-22,92.0,9.0,9.0,10.0,10.0,10.0,9.0
7325455,1,1.0,2015-12-22,2015-12-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6325685,44,5.87,2015-05-25,2015-12-20,98.0,10.0,10.0,10.0,10.0,10.0,10.0
9596,32,0.58,2011-06-15,2015-09-26,88.0,9.0,9.0,9.0,9.0,10.0,9.0
9568491,4,3.43,2015-12-01,2015-12-25,100.0,9.0,10.0,10.0,10.0,10.0,10.0
1747184,24,1.29,2014-06-28,2015-09-14,99.0,10.0,10.0,10.0,10.0,10.0,10.0
8653843,2,0.72,2015-10-14,2015-10-21,100.0,10.0,10.0,10.0,10.0,10.0,8.0
6727729,5,0.81,2015-07-03,2015-09-09,96.0,10.0,10.0,10.0,10.0,9.0,10.0
3888986,1,0.2,2015-08-08,2015-08-08,100.0,10.0,8.0,10.0,8.0,10.0,10.0
4135710,0,,,,,,,,,,
3652434,88,5.88,2014-10-13,2015-12-31,97.0,10.0,10.0,10.0,10.0,10.0,10.0
7667990,1,0.25,2015-09-07,2015-09-07,80.0,10.0,8.0,6.0,10.0,10.0,10.0
4047058,49,3.08,2014-09-14,2015-12-31,95.0,10.0,10.0,10.0,10.0,10.0,10.0
7163934,5,1.42,2015-09-21,2015-12-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7717478,0,,,,,,,,,,
4653552,32,2.74,2015-01-19,2015-12-22,96.0,10.0,10.0,10.0,10.0,10.0,10.0
6915439,0,,,,,,,,,,
506542,86,1.98,2012-06-13,2015-10-19,95.0,10.0,10.0,10.0,10.0,10.0,9.0
4046863,73,4.56,2014-09-12,2015-12-24,98.0,10.0,10.0,10.0,10.0,10.0,10.0
3915826,11,0.7,2014-09-21,2015-10-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0
4787415,0,,,,,,,,,,
1602488,118,4.29,2013-10-01,2015-11-15,93.0,10.0,9.0,9.0,9.0,10.0,10.0
8459215,0,,,,,,,,,,
10274175,0,,,,,,,,,,
9167786,1,0.65,2015-11-20,2015-11-20,80.0,8.0,10.0,10.0,10.0,10.0,8.0
5686435,6,0.88,2015-06-14,2015-08-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7939058,7,1.54,2015-08-22,2015-10-07,97.0,10.0,9.0,10.0,10.0,9.0,10.0
8392801,5,1.61,2015-10-04,2015-12-30,100.0,10.0,10.0,10.0,10.0,9.0,10.0
7404370,2,0.37,2015-07-27,2015-08-31,80.0,9.0,9.0,10.0,10.0,10.0,10.0
3720511,5,0.29,2014-08-13,2015-09-01,96.0,10.0,10.0,10.0,10.0,10.0,10.0
8193332,1,0.86,2015-12-01,2015-12-01,80.0,10.0,10.0,10.0,10.0,10.0,8.0
7957904,2,0.44,2015-08-23,2015-09-09,80.0,9.0,9.0,8.0,8.0,9.0,10.0
4555997,21,2.23,2015-03-29,2015-12-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2267088,60,2.64,2014-02-22,2015-12-29,97.0,10.0,10.0,10.0,10.0,10.0,10.0
108468,2,0.04,2012-01-21,2015-10-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6400379,21,3.07,2015-06-14,2015-12-27,94.0,10.0,10.0,9.0,9.0,10.0,9.0
5948003,31,3.54,2015-04-17,2015-09-21,97.0,10.0,10.0,10.0,10.0,10.0,10.0
5058086,23,2.76,2015-04-30,2015-12-24,97.0,10.0,10.0,10.0,10.0,10.0,10.0
1209255,38,1.24,2013-07-02,2015-11-04,96.0,10.0,10.0,10.0,10.0,10.0,9.0
1914051,66,2.89,2014-02-18,2015-12-13,95.0,10.0,10.0,10.0,10.0,10.0,10.0
2923529,63,3.18,2014-05-20,2015-11-22,98.0,10.0,10.0,10.0,10.0,10.0,10.0
1027860,2,0.07,2013-08-30,2014-07-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2373176,72,3.17,2014-02-22,2016-01-03,97.0,10.0,10.0,10.0,10.0,10.0,10.0
6404427,28,4.26,2015-06-22,2015-11-23,99.0,10.0,10.0,10.0,10.0,10.0,10.0
8517602,25,7.5,2015-09-27,2016-01-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0
7035240,0,,,,,,,,,,
4583161,27,2.07,2014-12-09,2015-08-17,96.0,10.0,9.0,10.0,10.0,9.0,9.0
7967844,24,6.1,2015-09-09,2016-01-01,94.0,10.0,9.0,10.0,10.0,10.0,10.0
6562393,6,0.97,2015-07-04,2015-08-28,100.0,10.0,10.0,10.0,10.0,9.0,10.0
7807087,10,2.54,2015-09-09,2015-12-16,94.0,10.0,10.0,10.0,10.0,9.0,9.0
5405643,52,5.98,2015-04-19,2015-12-27,99.0,10.0,10.0,10.0,10.0,10.0,10.0
7011200,11,1.92,2015-07-17,2015-08-31,98.0,10.0,10.0,9.0,10.0,9.0,10.0
610989,1,0.04,2013-09-16,2013-09-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7839535,4,1.13,2015-09-21,2015-12-01,95.0,10.0,10.0,9.0,9.0,10.0,9.0
4814894,28,2.34,2015-01-11,2015-12-27,89.0,9.0,9.0,10.0,10.0,10.0,9.0
186328,1,0.04,2013-11-08,2013-11-08,,,,,,,
7492877,7,1.3,2015-07-27,2015-10-11,94.0,10.0,10.0,9.0,9.0,9.0,9.0
6576228,6,0.88,2015-06-15,2015-11-28,97.0,10.0,10.0,10.0,10.0,9.0,10.0
241016,17,0.67,2013-12-10,2015-12-26,95.0,10.0,9.0,10.0,10.0,9.0,9.0
6968101,8,1.24,2015-06-26,2015-11-29,97.0,10.0,9.0,10.0,10.0,10.0,10.0
5648564,2,0.41,2015-08-10,2015-09-03,100.0,10.0,10.0,9.0,9.0,10.0,10.0
4116645,20,1.36,2014-10-21,2015-11-03,92.0,9.0,9.0,10.0,10.0,9.0,9.0
2419879,6,0.32,2014-06-30,2015-08-02,83.0,10.0,9.0,10.0,10.0,10.0,10.0
6425735,1,0.14,2015-06-09,2015-06-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8105351,12,2.86,2015-09-01,2016-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9136499,0,,,,,,,,,,
3639023,8,1.18,2015-06-16,2015-10-25,93.0,10.0,10.0,10.0,10.0,9.0,9.0
6724599,13,1.93,2015-06-17,2015-10-22,98.0,10.0,10.0,10.0,10.0,10.0,10.0
4211629,7,0.51,2014-11-17,2015-07-13,100.0,10.0,10.0,10.0,10.0,10.0,9.0
7151924,9,1.84,2015-08-11,2015-10-19,96.0,10.0,10.0,10.0,10.0,10.0,9.0
704764,112,3.02,2012-12-17,2015-12-04,97.0,10.0,10.0,10.0,10.0,10.0,10.0
1796217,12,0.6,2014-05-15,2015-11-23,95.0,10.0,10.0,10.0,10.0,9.0,9.0
4661812,10,1.39,2015-06-03,2015-12-13,88.0,9.0,10.0,9.0,10.0,9.0,9.0
8811945,0,,,,,,,,,,
1090307,81,2.48,2013-05-02,2015-10-05,98.0,10.0,10.0,10.0,10.0,10.0,10.0
15108,42,0.77,2011-07-06,2015-11-23,86.0,9.0,8.0,10.0,10.0,9.0,9.0
1882316,37,1.62,2014-02-17,2015-12-27,93.0,9.0,10.0,9.0,10.0,9.0,9.0
1095207,2,0.07,2013-07-08,2015-05-28,100.0,10.0,10.0,9.0,10.0,10.0,10.0
1343805,1,0.04,2013-09-01,2013-09-01,91.0,10.0,10.0,10.0,8.0,10.0,8.0
9217150,3,1.55,2015-11-08,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0
103920,1,0.03,2012-10-04,2012-10-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2215336,4,0.23,2014-07-22,2015-10-26,95.0,10.0,9.0,10.0,10.0,9.0,10.0
1483944,56,1.97,2013-09-04,2015-09-07,92.0,9.0,9.0,9.0,10.0,10.0,10.0
6466129,41,5.62,2015-05-31,2015-12-28,94.0,9.0,9.0,9.0,10.0,10.0,9.0
8536441,6,2.14,2015-10-13,2015-12-08,97.0,9.0,10.0,10.0,10.0,10.0,9.0
6262987,11,1.51,2015-06-01,2015-10-31,96.0,10.0,9.0,10.0,10.0,10.0,9.0
8379081,5,1.42,2015-09-21,2015-12-21,92.0,8.0,8.0,8.0,8.0,10.0,9.0
8365938,1,0.36,2015-10-13,2015-10-13,80.0,10.0,10.0,10.0,10.0,10.0,8.0
9921445,0,,,,,,,,,,
132160,135,2.51,2011-08-05,2015-12-21,97.0,10.0,10.0,10.0,10.0,10.0,10.0
2033191,55,2.76,2014-05-18,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8849407,0,,,,,,,,,,
9922335,0,,,,,,,,,,
7243974,5,1.01,2015-08-10,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6490453,14,2.06,2015-06-15,2015-10-24,97.0,10.0,10.0,10.0,10.0,10.0,10.0
4025593,107,7.02,2014-10-05,2015-12-12,97.0,10.0,9.0,10.0,10.0,9.0,10.0
8556103,2,2.0,2015-12-16,2015-12-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0
955506,22,0.65,2013-03-27,2015-12-28,94.0,10.0,10.0,10.0,10.0,10.0,10.0
9868607,0,,,,,,,,,,
8668073,0,,,,,,,,,,
790860,1,0.12,2015-05-01,2015-05-01,,,,,,,
261912,28,0.62,2012-04-30,2015-12-29,96.0,10.0,10.0,10.0,10.0,10.0,10.0
368403,5,0.18,2013-10-06,2015-08-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9878971,0,,,,,,,,,,
5602370,1,0.25,2015-09-06,2015-09-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9395217,0,,,,,,,,,,
7331079,1,0.21,2015-08-15,2015-08-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0
580182,92,2.3,2012-09-24,2015-12-06,97.0,9.0,9.0,10.0,10.0,10.0,9.0
8152191,11,2.77,2015-09-08,2015-12-17,89.0,9.0,9.0,9.0,10.0,10.0,9.0
103908,4,0.09,2012-04-17,2015-09-20,95.0,10.0,10.0,10.0,10.0,10.0,10.0
783061,34,0.9,2012-11-30,2015-11-23,97.0,10.0,9.0,10.0,10.0,10.0,10.0
7901725,0,,,,,,,,,,
4968752,48,4.36,2015-02-09,2015-12-15,98.0,10.0,10.0,10.0,10.0,10.0,10.0
14386,30,0.46,2010-08-09,2015-11-25,96.0,10.0,9.0,10.0,10.0,10.0,10.0
7517215,3,0.63,2015-08-16,2015-10-07,93.0,9.0,10.0,8.0,9.0,10.0,10.0
1602421,18,0.72,2013-12-17,2015-12-01,93.0,9.0,9.0,10.0,10.0,10.0,10.0
3821822,78,4.57,2014-08-11,2015-12-22,98.0,10.0,10.0,10.0,10.0,10.0,10.0
6073437,25,3.39,2015-05-29,2015-10-01,96.0,9.0,9.0,10.0,10.0,10.0,10.0
7917700,1,0.22,2015-08-21,2015-08-21,80.0,8.0,10.0,10.0,10.0,10.0,8.0
6278181,2,0.45,2015-08-24,2015-09-27,90.0,9.0,8.0,10.0,10.0,10.0,9.0
4279578,47,3.25,2014-10-28,2015-12-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9907337,0,,,,,,,,,,
1796861,14,0.8,2014-07-26,2015-11-29,98.0,10.0,10.0,10.0,10.0,10.0,9.0
4211836,4,0.27,2014-10-11,2015-07-18,100.0,10.0,10.0,10.0,10.0,9.0,10.0
4025954,33,2.06,2014-09-12,2015-11-15,96.0,10.0,10.0,10.0,10.0,10.0,10.0
6154478,13,1.74,2015-05-26,2015-12-28,94.0,10.0,8.0,10.0,9.0,9.0,9.0
84030,60,1.04,2011-04-04,2015-08-24,88.0,9.0,9.0,10.0,9.0,10.0,9.0
4235559,6,0.9,2015-06-20,2015-08-09,93.0,10.0,10.0,10.0,10.0,10.0,10.0
830948,3,0.09,2013-05-19,2015-09-15,100.0,9.0,10.0,10.0,10.0,9.0,9.0
3468261,7,0.4,2014-07-23,2015-09-28,100.0,10.0,10.0,10.0,10.0,9.0,10.0
10026648,0,,,,,,,,,,
9117633,0,,,,,,,,,,
9158383,0,,,,,,,,,,
1145590,8,0.26,2013-06-13,2014-09-02,76.0,8.0,7.0,8.0,9.0,9.0,8.0
5020848,0,,,,,,,,,,
9600159,0,,,,,,,,,,
3522409,29,7.63,2015-09-13,2015-12-27,94.0,10.0,10.0,9.0,9.0,10.0,9.0
9492873,2,1.62,2015-11-29,2015-12-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5534463,9,0.92,2015-03-16,2015-09-13,98.0,10.0,10.0,10.0,10.0,10.0,9.0
9409233,0,,,,,,,,,,
9531265,0,,,,,,,,,,
5364609,6,0.57,2015-02-22,2015-08-14,97.0,10.0,8.0,10.0,9.0,9.0,10.0
6629132,11,1.62,2015-06-15,2015-09-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5489676,2,0.26,2015-05-23,2015-06-03,100.0,10.0,8.0,10.0,10.0,10.0,10.0
9347157,4,3.75,2015-12-04,2015-12-18,100.0,9.0,9.0,10.0,10.0,10.0,9.0
10035644,0,,,,,,,,,,
8293287,8,2.14,2015-09-15,2015-11-16,98.0,10.0,10.0,10.0,10.0,10.0,10.0
910784,132,4.39,2013-07-17,2015-12-30,95.0,10.0,10.0,10.0,10.0,9.0,9.0
7071222,3,0.6,2015-08-09,2015-08-22,93.0,8.0,9.0,10.0,10.0,10.0,9.0
8687716,2,0.71,2015-10-13,2015-10-20,100.0,9.0,10.0,10.0,10.0,9.0,10.0
7430679,7,1.4,2015-08-08,2015-12-18,94.0,9.0,10.0,9.0,9.0,9.0,9.0
180939,93,1.72,2011-07-31,2015-10-30,94.0,10.0,10.0,10.0,10.0,9.0,10.0
6884604,24,3.91,2015-07-05,2015-11-15,88.0,10.0,10.0,10.0,10.0,9.0,9.0
7397476,7,1.41,2015-08-09,2015-09-28,97.0,9.0,10.0,9.0,10.0,10.0,10.0
1063855,11,0.36,2013-07-07,2015-08-27,95.0,9.0,10.0,10.0,10.0,9.0,9.0
8865006,0,,,,,,,,,,
8069192,0,,,,,,,,,,
2800448,16,2.77,2015-07-16,2015-08-30,94.0,10.0,10.0,10.0,10.0,8.0,9.0
9076287,2,1.46,2015-11-25,2015-12-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7462439,1,0.18,2015-07-26,2015-07-26,80.0,10.0,10.0,10.0,10.0,10.0,8.0
8225635,0,,,,,,,,,,
2966415,27,1.35,2014-05-13,2015-10-24,90.0,9.0,9.0,9.0,9.0,9.0,9.0
4639465,14,1.12,2014-12-27,2015-11-14,98.0,10.0,10.0,10.0,10.0,10.0,10.0
7402190,28,4.97,2015-07-20,2015-12-21,96.0,10.0,10.0,10.0,10.0,9.0,10.0
9448719,0,,,,,,,,,,
5670781,15,2.9,2015-08-03,2015-12-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1905473,6,0.31,2014-06-02,2015-06-18,88.0,10.0,8.0,9.0,10.0,8.0,9.0
7266662,10,1.94,2015-08-03,2015-09-25,98.0,10.0,10.0,10.0,9.0,9.0,10.0
9095510,0,,,,,,,,,,
7401854,8,1.75,2015-08-21,2015-12-05,94.0,10.0,10.0,9.0,10.0,9.0,9.0
5174876,54,5.38,2015-03-10,2015-12-24,98.0,10.0,10.0,10.0,10.0,9.0,10.0
1256883,66,2.19,2013-07-15,2015-12-23,89.0,9.0,9.0,9.0,10.0,9.0,9.0
